RPM,Flowrate_GPM,Head_ft,Power_HP,Flowrate_norm_global,Head_norm_global,Power_norm_global,Flowrate_norm_per_rpm,Head_norm_per_rpm,Power_norm_per_rpm,RPM_norm
2070,2.769108170658424,265.4735068131667,0.563392158232004,0.1846067514465524,0.2622367304967041,0.0989367249481915,0.3076778895945252,0.8657952566452504,0.4124184263659527,0.6
2070,2.8053724858312044,265.07584668582933,0.5642336245261068,0.1870243645524271,0.2616942961239688,0.0992254440471809,0.3117072443848723,0.8636437879104255,0.4163567231301656,0.6
2070,2.9998993733388755,262.81032875552,0.568747368087913,0.1999927813126185,0.2586039817751893,0.1007741739052481,0.3333212702473727,0.8513866098325477,0.4374823009323052,0.6
2070,3.038789931548872,262.3573977593305,0.5695869027469225,0.2025854767151181,0.2579861543292859,0.1010622302326593,0.3376424288374662,0.848936107983495,0.4414115571059544,0.6
2070,3.230695351326346,259.98030184267697,0.573729585664586,0.2153791295314447,0.2547436403233797,0.1024836438861462,0.3589651814881029,0.836075257239912,0.4608004676828048,0.6
2070,3.27208843793968,259.46757355558464,0.5745558196840479,0.2181386596152808,0.2540442454691487,0.1027671365742376,0.3635643978537791,0.8333012328826659,0.4646674731566232,0.6
2070,3.461495795792204,256.96173605210566,0.5783365187185514,0.2307657755145231,0.2506261195346286,0.104064348389425,0.3846095890025393,0.8197438488940197,0.4823621982791815,0.6
2070,3.505242871880333,256.3829672800153,0.5791339485306977,0.233682237716841,0.2498366411477715,0.1043379579427531,0.3894703588739551,0.8166125243476464,0.4860943920353327,0.6
2070,3.6923006129030393,253.72807999778897,0.5825436717081675,0.2461527130063135,0.2462152015851476,0.1055078826450279,0.4102544823647822,0.802248733287075,0.5020528467599011,0.6
2070,3.738221443052285,253.07633135971625,0.5832998539626186,0.2492140916721593,0.2453261738970027,0.105767339572426,0.4153567796522671,0.7987225642764502,0.5055919904507787,0.6
2070,3.923109467329645,250.28340213738795,0.5863444209394066,0.2615399196516084,0.2415164361167734,0.1068119739689689,0.4358998243161564,0.7836119220789228,0.5198414123909614,0.6
2070,3.971022079032904,249.55963144500737,0.587059178810113,0.2647340833201788,0.2405291656449902,0.1070572175988946,0.4412234299203089,0.779696090672174,0.5231866784213731,0.6
2070,4.15392152996504,246.6213085849108,0.5897876633876449,0.2769273401767898,0.2365211014516234,0.1079933996115937,0.461545522733974,0.7637988222971734,0.5359567466441946,0.6
2070,4.203624731542697,245.82281491709867,0.5904547895179701,0.2802408761133036,0.2354319039634745,0.1082223001113638,0.4670680820989676,0.7594787156454046,0.5390790828551572,0.6
2070,4.384736398235776,242.71330379974123,0.5928857058678744,0.2923149477437157,0.2311903278121232,0.1090563822168287,0.4871915328880025,0.7426552639345692,0.5504564488435442,0.6
2070,4.435984962927195,241.8334158026492,0.5934949891867987,0.2957315075509235,0.2299901031454568,0.1092654360221944,0.4928857986876991,0.7378947878753609,0.5533080645769666,0.6
2070,4.61555383432203,238.54831181126195,0.5956298454232163,0.3077027264977829,0.2255090068513169,0.1099979356759181,0.5128378283539061,0.7201213224403366,0.5632997867253946,0.6
2070,4.66808226691052,237.5873358792011,0.5961799637516445,0.3112046105524502,0.2241981729479746,0.1101866891283552,0.5186743012190748,0.7149221346651083,0.5658744938146345,0.6
2070,4.846373365344049,234.1323174508017,0.5980471658783908,0.3230906449137778,0.2194853022698236,0.1108273528357948,0.5384843565896666,0.6962293776700406,0.5746135201374136,0.6
2070,4.899911364880838,233.0948300123124,0.5985453914478037,0.3266598332115787,0.2180701016770814,0.110998301141749,0.5444330031826424,0.6906162381238934,0.5769453546524954,0.6
2070,5.0771944214590565,229.46167111831213,0.6001951907039422,0.3384786650023062,0.2131142357749335,0.1115643708204562,0.5641310542796334,0.6709596841177607,0.5846668749529351,0.6
2070,5.1314500466003095,228.3497808404924,0.6006439002923513,0.3420956948506286,0.2115975448523657,0.111718329486396,0.5701594367825042,0.6649440013655008,0.5867669608773354,0.6
2070,5.308016685033518,224.5027923619911,0.6021041570574674,0.3538667655878683,0.2063500014382739,0.112219364430365,0.5897778861313102,0.6441305607770625,0.5936013694962907,0.6
2070,5.362632362980624,223.3128400263038,0.6025034333645497,0.3575077988780891,0.204726828772924,0.1123563618317304,0.5958462743668449,0.6376925372736624,0.5954700938875456,0.6
